Year,Gebietseinheit,Kategorie,Value,GeoCode
2016,Stade,4_Zimmer,21591,K03359
2017,Stade,4_Zimmer,21832,K03359
2018,Stade,4_Zimmer,22077,K03359
2019,Stade,4_Zimmer,22275,K03359
2011,Uelzen,4_Zimmer,11168,K03360
2012,Uelzen,4_Zimmer,11172,K03360
2013,Uelzen,4_Zimmer,11200,K03360
2014,Uelzen,4_Zimmer,11257,K03360
2015,Uelzen,4_Zimmer,11281,K03360
2016,Uelzen,4_Zimmer,11345,K03360
2017,Uelzen,4_Zimmer,11370,K03360
2018,Uelzen,4_Zimmer,11389,K03360
2019,Uelzen,4_Zimmer,11414,K03360
2011,Verden,4_Zimmer,12946,K03361
2012,Verden,4_Zimmer,13018,K03361
2013,Verden,4_Zimmer,13095,K03361
2014,Verden,4_Zimmer,13170,K03361
2015,Verden,4_Zimmer,13314,K03361
2016,Verden,4_Zimmer,13441,K03361
2017,Verden,4_Zimmer,13551,K03361
2018,Verden,4_Zimmer,13638,K03361
2019,Verden,4_Zimmer,13764,K03361
2011,Weser-Ems,4_Zimmer,233656,K034
2012,Weser-Ems,4_Zimmer,235312,K034
2013,Weser-Ems,4_Zimmer,237341,K034
2014,Weser-Ems,4_Zimmer,239487,K034
2015,Weser-Ems,4_Zimmer,241717,K034
2016,Weser-Ems,4_Zimmer,243995,K034
2017,Weser-Ems,4_Zimmer,246118,K034
2018,Weser-Ems,4_Zimmer,248085,K034
2019,Weser-Ems,4_Zimmer,249925,K034
2011,Delmenhorst.Stadt,4_Zimmer,9820,K03401
2012,Delmenhorst.Stadt,4_Zimmer,9863,K03401
2013,Delmenhorst.Stadt,4_Zimmer,9907,K03401
2014,Delmenhorst.Stadt,4_Zimmer,9950,K03401
2015,Delmenhorst.Stadt,4_Zimmer,10000,K03401
2016,Delmenhorst.Stadt,4_Zimmer,10066,K03401
2017,Delmenhorst.Stadt,4_Zimmer,10104,K03401
2018,Delmenhorst.Stadt,4_Zimmer,10162,K03401
2019,Delmenhorst.Stadt,4_Zimmer,10202,K03401
2011,Emden Stadt,4_Zimmer,6405,K03402
2012,Emden Stadt,4_Zimmer,6431,K03402
2013,Emden Stadt,4_Zimmer,6449,K03402
2014,Emden Stadt,4_Zimmer,6474,K03402
2015,Emden Stadt,4_Zimmer,6490,K03402
2016,Emden Stadt,4_Zimmer,6505,K03402
2017,Emden Stadt,4_Zimmer,6545,K03402
2018,Emden Stadt,4_Zimmer,6551,K03402
2019,Emden Stadt,4_Zimmer,6552,K03402
2011,Oldenburg (Oldb) Stadt,4_Zimmer,21837,K03403
2012,Oldenburg (Oldb) Stadt,4_Zimmer,22103,K03403
2013,Oldenburg (Oldb) Stadt,4_Zimmer,22384,K03403
2014,Oldenburg (Oldb) Stadt,4_Zimmer,22493,K03403
2015,Oldenburg (Oldb) Stadt,4_Zimmer,22681,K03403
2016,Oldenburg (Oldb) Stadt,4_Zimmer,22865,K03403
2017,Oldenburg (Oldb) Stadt,4_Zimmer,23000,K03403
2018,Oldenburg (Oldb) Stadt,4_Zimmer,23161,K03403
2019,Oldenburg (Oldb) Stadt,4_Zimmer,23319,K03403
2011,Osnabrück Stadt,4_Zimmer,24888,K03404
2012,Osnabrück Stadt,4_Zimmer,24939,K03404
2013,Osnabrück Stadt,4_Zimmer,24993,K03404
2014,Osnabrück Stadt,4_Zimmer,25048,K03404
2015,Osnabrück Stadt,4_Zimmer,25211,K03404
2016,Osnabrück Stadt,4_Zimmer,25332,K03404
2017,Osnabrück Stadt,4_Zimmer,25372,K03404
2018,Osnabrück Stadt,4_Zimmer,25419,K03404
2019,Osnabrück Stadt,4_Zimmer,25450,K03404
2011,Wilhelmshaven Stadt,4_Zimmer,14847,K03405
2012,Wilhelmshaven Stadt,4_Zimmer,14843,K03405
2013,Wilhelmshaven Stadt,4_Zimmer,14842,K03405
2014,Wilhelmshaven Stadt,4_Zimmer,14870,K03405
2015,Wilhelmshaven Stadt,4_Zimmer,14881,K03405
2016,Wilhelmshaven Stadt,4_Zimmer,14889,K03405
2017,Wilhelmshaven Stadt,4_Zimmer,14913,K03405
2018,Wilhelmshaven Stadt,4_Zimmer,14923,K03405
2019,Wilhelmshaven Stadt,4_Zimmer,14933,K03405
2011,Ammerland,4_Zimmer,10023,K03451
2012,Ammerland,4_Zimmer,10126,K03451
2013,Ammerland,4_Zimmer,10271,K03451
2014,Ammerland,4_Zimmer,10414,K03451
2015,Ammerland,4_Zimmer,10560,K03451
2016,Ammerland,4_Zimmer,10718,K03451
2017,Ammerland,4_Zimmer,10849,K03451
2018,Ammerland,4_Zimmer,10999,K03451
2019,Ammerland,4_Zimmer,11165,K03451
2011,Aurich,4_Zimmer,17081,K03452
2012,Aurich,4_Zimmer,17202,K03452
2013,Aurich,4_Zimmer,17389,K03452
2014,Aurich,4_Zimmer,17531,K03452
2015,Aurich,4_Zimmer,17699,K03452
2016,Aurich,4_Zimmer,17836,K03452
2017,Aurich,4_Zimmer,18029,K03452
2018,Aurich,4_Zimmer,18137,K03452
2019,Aurich,4_Zimmer,18263,K03452
2011,Cloppenburg,4_Zimmer,8739,K03453
2012,Cloppenburg,4_Zimmer,8925,K03453
2013,Cloppenburg,4_Zimmer,9109,K03453
2014,Cloppenburg,4_Zimmer,9360,K03453
2015,Cloppenburg,4_Zimmer,9538,K03453
2016,Cloppenburg,4_Zimmer,9840,K03453
2017,Cloppenburg,4_Zimmer,10041,K03453
2018,Cloppenburg,4_Zimmer,10277,K03453
2019,Cloppenburg,4_Zimmer,10449,K03453
2011,Emsland,4_Zimmer,19444,K03454
2012,Emsland,4_Zimmer,19699,K03454
2013,Emsland,4_Zimmer,19983,K03454
2014,Emsland,4_Zimmer,20375,K03454
2015,Emsland,4_Zimmer,20717,K03454
2016,Emsland,4_Zimmer,21051,K03454
2017,Emsland,4_Zimmer,21377,K03454
2018,Emsland,4_Zimmer,21645,K03454
2019,Emsland,4_Zimmer,21915,K03454
2011,Friesland,4_Zimmer,10428,K03455
2012,Friesland,4_Zimmer,10491,K03455
2013,Friesland,4_Zimmer,10568,K03455
2014,Friesland,4_Zimmer,10689,K03455
2015,Friesland,4_Zimmer,10755,K03455
2016,Friesland,4_Zimmer,10835,K03455
2017,Friesland,4_Zimmer,10915,K03455
2018,Friesland,4_Zimmer,11005,K03455
2019,Friesland,4_Zimmer,11073,K03455
2011,Grafschaft Bentheim,4_Zimmer,9834,K03456
2012,Grafschaft Bentheim,4_Zimmer,9891,K03456
2013,Grafschaft Bentheim,4_Zimmer,10015,K03456
2014,Grafschaft Bentheim,4_Zimmer,10144,K03456
2015,Grafschaft Bentheim,4_Zimmer,10286,K03456
2016,Grafschaft Bentheim,4_Zimmer,10396,K03456
2017,Grafschaft Bentheim,4_Zimmer,10507,K03456
2018,Grafschaft Bentheim,4_Zimmer,10580,K03456
2019,Grafschaft Bentheim,4_Zimmer,10658,K03456
2011,Leer,4_Zimmer,13650,K03457
2012,Leer,4_Zimmer,13788,K03457
2013,Leer,4_Zimmer,13996,K03457
2014,Leer,4_Zimmer,14166,K03457
2015,Leer,4_Zimmer,14336,K03457
2016,Leer,4_Zimmer,14475,K03457
2017,Leer,4_Zimmer,14674,K03457
2018,Leer,4_Zimmer,14799,K03457
2019,Leer,4_Zimmer,14891,K03457
2011,Oldenburg,4_Zimmer,10488,K03458
2012,Oldenburg,4_Zimmer,10535,K03458
2013,Oldenburg,4_Zimmer,10571,K03458
2014,Oldenburg,4_Zimmer,10631,K03458
2015,Oldenburg,4_Zimmer,10721,K03458
2016,Oldenburg,4_Zimmer,10806,K03458
2017,Oldenburg,4_Zimmer,10879,K03458
2018,Oldenburg,4_Zimmer,10971,K03458
2019,Oldenburg,4_Zimmer,11062,K03458
2011,Osnabrück,4_Zimmer,33059,K03459
2012,Osnabrück,4_Zimmer,33173,K03459
2013,Osnabrück,4_Zimmer,33318,K03459
2014,Osnabrück,4_Zimmer,33490,K03459
2015,Osnabrück,4_Zimmer,33732,K03459
2016,Osnabrück,4_Zimmer,33940,K03459
2017,Osnabrück,4_Zimmer,34201,K03459
2018,Osnabrück,4_Zimmer,34419,K03459
2019,Osnabrück,4_Zimmer,34646,K03459
2011,Vechta,4_Zimmer,7344,K03460
2012,Vechta,4_Zimmer,7475,K03460
2013,Vechta,4_Zimmer,7660,K03460
2014,Vechta,4_Zimmer,7878,K03460
2015,Vechta,4_Zimmer,8020,K03460
2016,Vechta,4_Zimmer,8245,K03460
2017,Vechta,4_Zimmer,8414,K03460
2018,Vechta,4_Zimmer,8599,K03460
2019,Vechta,4_Zimmer,8815,K03460
2011,Wesermarsch,4_Zimmer,10151,K03461
2012,Wesermarsch,4_Zimmer,10167,K03461
2013,Wesermarsch,4_Zimmer,10178,K03461
2014,Wesermarsch,4_Zimmer,10204,K03461
2015,Wesermarsch,4_Zimmer,10224,K03461
2016,Wesermarsch,4_Zimmer,10276,K03461
2017,Wesermarsch,4_Zimmer,10313,K03461
2018,Wesermarsch,4_Zimmer,10394,K03461
2019,Wesermarsch,4_Zimmer,10415,K03461
2011,Wittmund,4_Zimmer,5618,K03462
2012,Wittmund,4_Zimmer,5661,K03462
2013,Wittmund,4_Zimmer,5708,K03462
2014,Wittmund,4_Zimmer,5770,K03462
2015,Wittmund,4_Zimmer,5866,K03462
2016,Wittmund,4_Zimmer,5920,K03462
2017,Wittmund,4_Zimmer,5985,K03462
2018,Wittmund,4_Zimmer,6044,K03462
2019,Wittmund,4_Zimmer,6117,K03462
2011,Niedersachsen,5_Zimmer,753972,K030
2012,Niedersachsen,5_Zimmer,758257,K030
2013,Niedersachsen,5_Zimmer,762702,K030
2014,Niedersachsen,5_Zimmer,767190,K030
2015,Niedersachsen,5_Zimmer,771599,K030
2016,Niedersachsen,5_Zimmer,776624,K030
2017,Niedersachsen,5_Zimmer,781094,K030
2018,Niedersachsen,5_Zimmer,785251,K030
2019,Niedersachsen,5_Zimmer,789658,K030
2011,Braunschweig,5_Zimmer,158769,K031
2012,Braunschweig,5_Zimmer,159286,K031
2013,Braunschweig,5_Zimmer,159865,K031
2014,Braunschweig,5_Zimmer,160462,K031
2015,Braunschweig,5_Zimmer,161124,K031
2016,Braunschweig,5_Zimmer,161883,K031
2017,Braunschweig,5_Zimmer,162612,K031
2018,Braunschweig,5_Zimmer,163277,K031
2019,Braunschweig,5_Zimmer,163885,K031
2011,Braunschweig Stadt,5_Zimmer,22663,K03101
2012,Braunschweig Stadt,5_Zimmer,22787,K03101
2013,Braunschweig Stadt,5_Zimmer,22838,K03101
2014,Braunschweig Stadt,5_Zimmer,22920,K03101
2015,Braunschweig Stadt,5_Zimmer,23000,K03101
2016,Braunschweig Stadt,5_Zimmer,23071,K03101
2017,Braunschweig Stadt,5_Zimmer,23103,K03101
2018,Braunschweig Stadt,5_Zimmer,23149,K03101
2019,Braunschweig Stadt,5_Zimmer,23226,K03101
2011,Salzgitter.Stadt,5_Zimmer,11739,K03102
2012,Salzgitter.Stadt,5_Zimmer,11760,K03102
2013,Salzgitter.Stadt,5_Zimmer,11798,K03102
2014,Salzgitter.Stadt,5_Zimmer,11823,K03102
2015,Salzgitter.Stadt,5_Zimmer,11840,K03102
2016,Salzgitter.Stadt,5_Zimmer,11872,K03102
2017,Salzgitter.Stadt,5_Zimmer,11897,K03102
2018,Salzgitter.Stadt,5_Zimmer,11927,K03102
2019,Salzgitter.Stadt,5_Zimmer,11944,K03102
2011,Wolfsburg.Stadt,5_Zimmer,11800,K03103
2012,Wolfsburg.Stadt,5_Zimmer,11791,K03103
2013,Wolfsburg.Stadt,5_Zimmer,11854,K03103
2014,Wolfsburg.Stadt,5_Zimmer,11923,K03103
2015,Wolfsburg.Stadt,5_Zimmer,11974,K03103
2016,Wolfsburg.Stadt,5_Zimmer,12054,K03103
2017,Wolfsburg.Stadt,5_Zimmer,12111,K03103
2018,Wolfsburg.Stadt,5_Zimmer,12148,K03103
2019,Wolfsburg.Stadt,5_Zimmer,12180,K03103
2011,Gifhorn,5_Zimmer,16236,K03151
2012,Gifhorn,5_Zimmer,16346,K03151
2013,Gifhorn,5_Zimmer,16472,K03151
2014,Gifhorn,5_Zimmer,16630,K03151
2015,Gifhorn,5_Zimmer,16812,K03151
2016,Gifhorn,5_Zimmer,16977,K03151
2017,Gifhorn,5_Zimmer,17186,K03151
2018,Gifhorn,5_Zimmer,17374,K03151
2019,Gifhorn,5_Zimmer,17512,K03151
2011,Goslar,5_Zimmer,15652,K03153
2012,Goslar,5_Zimmer,15667,K03153
2013,Goslar,5_Zimmer,15688,K03153
2014,Goslar,5_Zimmer,15698,K03153
2015,Goslar,5_Zimmer,15700,K03153
2016,Goslar,5_Zimmer,15747,K03153
2017,Goslar,5_Zimmer,15762,K03153
2018,Goslar,5_Zimmer,15781,K03153
2019,Goslar,5_Zimmer,15803,K03153
2011,Helmstedt,5_Zimmer,10295,K03154
2012,Helmstedt,5_Zimmer,10307,K03154
2013,Helmstedt,5_Zimmer,10335,K03154
2014,Helmstedt,5_Zimmer,10385,K03154
2015,Helmstedt,5_Zimmer,10426,K03154
2016,Helmstedt,5_Zimmer,10507,K03154
2017,Helmstedt,5_Zimmer,10585,K03154
2018,Helmstedt,5_Zimmer,10632,K03154
2019,Helmstedt,5_Zimmer,10683,K03154
2011,Northeim,5_Zimmer,13515,K03155
2012,Northeim,5_Zimmer,13534,K03155
2013,Northeim,5_Zimmer,13552,K03155
2014,Northeim,5_Zimmer,13577,K03155
2015,Northeim,5_Zimmer,13590,K03155
2016,Northeim,5_Zimmer,13625,K03155
2017,Northeim,5_Zimmer,13655,K03155
2018,Northeim,5_Zimmer,13689,K03155
2019,Northeim,5_Zimmer,13706,K03155
2011,Peine,5_Zimmer,13271,K03157
2012,Peine,5_Zimmer,13347,K03157
2013,Peine,5_Zimmer,13436,K03157
2014,Peine,5_Zimmer,13515,K03157
2015,Peine,5_Zimmer,13619,K03157
2016,Peine,5_Zimmer,13736,K03157
2017,Peine,5_Zimmer,13894,K03157
2018,Peine,5_Zimmer,14021,K03157
2019,Peine,5_Zimmer,14133,K03157
2011,Wolfenbüttel,5_Zimmer,13382,K03158
2012,Wolfenbüttel,5_Zimmer,13445,K03158
2013,Wolfenbüttel,5_Zimmer,13500,K03158
2014,Wolfenbüttel,5_Zimmer,13544,K03158
2015,Wolfenbüttel,5_Zimmer,13615,K03158
2016,Wolfenbüttel,5_Zimmer,13660,K03158
2017,Wolfenbüttel,5_Zimmer,13712,K03158
2018,Wolfenbüttel,5_Zimmer,13767,K03158
2019,Wolfenbüttel,5_Zimmer,13809,K03158
2011,Göttingen,5_Zimmer,30216,K03159
2012,Göttingen,5_Zimmer,30302,K03159
2013,Göttingen,5_Zimmer,30392,K03159
2014,Göttingen,5_Zimmer,30447,K03159
2015,Göttingen,5_Zimmer,30548,K03159
2016,Göttingen,5_Zimmer,30634,K03159
2017,Göttingen,5_Zimmer,30707,K03159
2018,Göttingen,5_Zimmer,30789,K03159
2019,Göttingen,5_Zimmer,30889,K03159
2011,Hannover,5_Zimmer,197162,K032
2012,Hannover,5_Zimmer,198094,K032
2013,Hannover,5_Zimmer,198842,K032
2014,Hannover,5_Zimmer,199550,K032
2015,Hannover,5_Zimmer,200331,K032
2016,Hannover,5_Zimmer,201139,K032
2017,Hannover,5_Zimmer,201987,K032
2018,Hannover,5_Zimmer,202743,K032
2019,Hannover,5_Zimmer,203557,K032
2011,Hannover Region,5_Zimmer,99113,K03241
2012,Hannover Region,5_Zimmer,99741,K03241
2013,Hannover Region,5_Zimmer,100159,K03241
2014,Hannover Region,5_Zimmer,100559,K03241
2015,Hannover Region,5_Zimmer,100991,K03241
2016,Hannover Region,5_Zimmer,101397,K03241
2017,Hannover Region,5_Zimmer,101813,K03241
2018,Hannover Region,5_Zimmer,102167,K03241
2019,Hannover Region,5_Zimmer,102606,K03241
2011,Hannover Landeshauptstadt,5_Zimmer,39141,K03241001
2012,Hannover Landeshauptstadt,5_Zimmer,39345,K03241001
2013,Hannover Landeshauptstadt,5_Zimmer,39454,K03241001
2014,Hannover Landeshauptstadt,5_Zimmer,39581,K03241001
2015,Hannover Landeshauptstadt,5_Zimmer,39741,K03241001
2016,Hannover Landeshauptstadt,5_Zimmer,39858,K03241001
2017,Hannover Landeshauptstadt,5_Zimmer,39984,K03241001
2018,Hannover Landeshauptstadt,5_Zimmer,40067,K03241001
2019,Hannover Landeshauptstadt,5_Zimmer,40204,K03241001
2011,Diepholz,5_Zimmer,21595,K03251
2012,Diepholz,5_Zimmer,21712,K03251
2013,Diepholz,5_Zimmer,21844,K03251
